RC107.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      240    0      [] 	[] 	[]
100  5     5     60     117    10     [] 	[] 	[16]
101  60    12    42     143    10     [] 	[] 	[31]
102  23    3     52     180    10     [] 	[] 	[7]
103  8     56    46     163    10     [] 	[] 	[27]
104  6     68    54     153    10     [] 	[] 	[30]
105  47    47    97     222    10     [] 	[] 	[13]
106  49    58    80     121    10     [] 	[] 	[10]
107  27    43    26     87     10     [] 	[] 	[9]
108  37    31    19     87     10     [] 	[] 	[14]
109  57    29    62     159    10     [] 	[] 	[18]
110  63    23    76     127    10     [] 	[] 	[2]
111  21    24    77     126    10     [] 	[] 	[28]
112  12    24    68     141    10     [] 	[] 	[13]
113  24    58    24     139    10     [] 	[] 	[19]
114  67    5     105    177    10     [] 	[] 	[25]
115  37    47    74     127    10     [] 	[] 	[6]
116  49    42    151    212    10     [] 	[] 	[13]
117  53    43    14     155    10     [] 	[] 	[14]
118  61    52    69     208    10     [] 	[] 	[3]
119  57    48    86     133    10     [] 	[] 	[23]
120  56    37    20     84     10     [] 	[] 	[6]
121  55    54    121    172    10     [] 	[] 	[26]
122  4     18    112    157    10     [] 	[] 	[35]
123  26    52    30     91     10     [] 	[] 	[9]
124  26    35    37     146    10     [] 	[] 	[15]
125  31    67    66     210    10     [] 	[] 	[3]
