C105.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
65   35    30    236    349    90     [] 	[] 	[10]
66   35    32    132    269    90     [] 	[] 	[10]
67   33    32    27     190    90     [] 	[] 	[20]
68   33    35    16     144    90     [] 	[] 	[10]
69   32    30    332    439    90     [] 	[] 	[10]
70   30    30    512    629    90     [] 	[] 	[10]
71   30    32    417    540    90     [] 	[] 	[30]
72   30    35    982    1127   90     [] 	[] 	[10]
73   28    30    601    724    90     [] 	[] 	[10]
74   28    35    969    1098   90     [] 	[] 	[10]
75   26    32    783    912    90     [] 	[] 	[10]
76   25    30    695    816    90     [] 	[] 	[10]
77   25    35    883    998    90     [] 	[] 	[10]
78   44    5     255    378    90     [] 	[] 	[20]
79   42    10    150    293    90     [] 	[] 	[40]
80   42    15    63     190    90     [] 	[] 	[10]
81   40    5     359    462    90     [] 	[] 	[30]
82   40    15    35     140    90     [] 	[] 	[40]
83   38    5     439    566    90     [] 	[] 	[30]
84   38    15    607    784    90     [] 	[] 	[10]
85   35    5     529    662    90     [] 	[] 	[20]
86   50    30    491    650    90     [] 	[] 	[10]
87   50    35    235    344    90     [] 	[] 	[20]
88   50    40    147    242    90     [] 	[] 	[50]
89   48    30    601    724    90     [] 	[] 	[10]
90   48    40    50     155    90     [] 	[] 	[10]
91   47    35    802    899    90     [] 	[] 	[10]
92   47    40    12     143    90     [] 	[] 	[10]
93   45    30    712    799    90     [] 	[] 	[10]
94   45    35    889    996    90     [] 	[] 	[10]
95   95    30    353    490    90     [] 	[] 	[30]
96   95    35    260    393    90     [] 	[] 	[20]
97   53    30    422    533    90     [] 	[] 	[10]
98   92    30    442    587    90     [] 	[] 	[10]
99   53    35    323    442    90     [] 	[] 	[50]
100  45    65    962    1103   90     [] 	[] 	[20]
101  90    35    175    288    90     [] 	[] 	[10]
102  88    30    539    678    90     [] 	[] 	[10]
103  88    35    78     201    90     [] 	[] 	[20]
104  87    30    636    763    90     [] 	[] 	[10]
105  85    25    744    845    90     [] 	[] 	[10]
106  85    35    47     201    90     [] 	[] 	[30]
107  75    55    344    445    90     [] 	[] 	[20]
108  72    55    228    375    90     [] 	[] 	[10]
109  70    58    425    556    90     [] 	[] 	[20]
110  68    60    527    640    90     [] 	[] 	[30]
111  66    55    141    270    90     [] 	[] 	[10]
112  65    55    56     173    90     [] 	[] 	[20]
113  65    60    614    739    90     [] 	[] 	[30]
114  63    58    705    834    90     [] 	[] 	[10]
115  60    55    20     148    90     [] 	[] 	[10]
116  60    60    809    916    90     [] 	[] 	[10]
117  67    85    331    478    90     [] 	[] 	[20]
118  65    85    453    540    90     [] 	[] 	[40]
119  65    82    260    361    90     [] 	[] 	[10]
120  62    80    174    261    90     [] 	[] 	[30]
121  60    80    64     187    90     [] 	[] 	[10]
122  60    85    531    652    90     [] 	[] 	[30]
123  58    75    30     139    90     [] 	[] 	[20]
124  55    80    705    858    90     [] 	[] 	[10]
125  55    85    608    765    90     [] 	[] 	[20]
