C101.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
65   35    30    264    321    90     [] 	[] 	[10]
66   35    32    166    235    90     [] 	[] 	[10]
67   33    32    68     149    90     [] 	[] 	[20]
68   33    35    16     80     90     [] 	[] 	[10]
69   32    30    359    412    90     [] 	[] 	[10]
70   30    30    541    600    90     [] 	[] 	[10]
71   30    32    448    509    90     [] 	[] 	[30]
72   30    35    1054   1127   90     [] 	[] 	[10]
73   28    30    632    693    90     [] 	[] 	[10]
74   28    35    1001   1066   90     [] 	[] 	[10]
75   26    32    815    880    90     [] 	[] 	[10]
76   25    30    725    786    90     [] 	[] 	[10]
77   25    35    912    969    90     [] 	[] 	[10]
78   44    5     286    347    90     [] 	[] 	[20]
79   42    10    186    257    90     [] 	[] 	[40]
80   42    15    95     158    90     [] 	[] 	[10]
81   40    5     385    436    90     [] 	[] 	[30]
82   40    15    35     87     90     [] 	[] 	[40]
83   38    5     471    534    90     [] 	[] 	[30]
84   38    15    651    740    90     [] 	[] 	[10]
85   35    5     562    629    90     [] 	[] 	[20]
86   50    30    531    610    90     [] 	[] 	[10]
87   50    35    262    317    90     [] 	[] 	[20]
88   50    40    171    218    90     [] 	[] 	[50]
89   48    30    632    693    90     [] 	[] 	[10]
90   48    40    76     129    90     [] 	[] 	[10]
91   47    35    826    875    90     [] 	[] 	[10]
92   47    40    12     77     90     [] 	[] 	[10]
93   45    30    734    777    90     [] 	[] 	[10]
94   45    35    916    969    90     [] 	[] 	[10]
95   95    30    387    456    90     [] 	[] 	[30]
96   95    35    293    360    90     [] 	[] 	[20]
97   53    30    450    505    90     [] 	[] 	[10]
98   92    30    478    551    90     [] 	[] 	[10]
99   53    35    353    412    90     [] 	[] 	[50]
100  45    65    997    1068   90     [] 	[] 	[20]
101  90    35    203    260    90     [] 	[] 	[10]
102  88    30    574    643    90     [] 	[] 	[10]
103  88    35    109    170    90     [] 	[] 	[20]
104  87    30    668    731    90     [] 	[] 	[10]
105  85    25    769    820    90     [] 	[] 	[10]
106  85    35    47     124    90     [] 	[] 	[30]
107  75    55    369    420    90     [] 	[] 	[20]
108  72    55    265    338    90     [] 	[] 	[10]
109  70    58    458    523    90     [] 	[] 	[20]
110  68    60    555    612    90     [] 	[] 	[30]
111  66    55    173    238    90     [] 	[] 	[10]
112  65    55    85     144    90     [] 	[] 	[20]
113  65    60    645    708    90     [] 	[] 	[30]
114  63    58    737    802    90     [] 	[] 	[10]
115  60    55    20     84     90     [] 	[] 	[10]
116  60    60    836    889    90     [] 	[] 	[10]
117  67    85    368    441    90     [] 	[] 	[20]
118  65    85    475    518    90     [] 	[] 	[40]
119  65    82    285    336    90     [] 	[] 	[10]
120  62    80    196    239    90     [] 	[] 	[30]
121  60    80    95     156    90     [] 	[] 	[10]
122  60    85    561    622    90     [] 	[] 	[30]
123  58    75    30     84     90     [] 	[] 	[20]
124  55    80    743    820    90     [] 	[] 	[10]
125  55    85    647    726    90     [] 	[] 	[20]
