RC108.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      240    0      [] 	[] 	[]
100  5     5     57     165    10     [] 	[] 	[16]
101  60    12    48     131    10     [] 	[] 	[31]
102  23    3     49     180    10     [] 	[] 	[7]
103  8     56    47     162    10     [] 	[] 	[27]
104  6     68    65     142    10     [] 	[] 	[30]
105  47    47    93     222    10     [] 	[] 	[13]
106  49    58    78     123    10     [] 	[] 	[10]
107  27    43    14     140    10     [] 	[] 	[9]
108  37    31    19     172    10     [] 	[] 	[14]
109  57    29    73     148    10     [] 	[] 	[18]
110  63    23    59     144    10     [] 	[] 	[2]
111  21    24    63     140    10     [] 	[] 	[28]
112  12    24    91     118    10     [] 	[] 	[13]
113  24    58    27     136    10     [] 	[] 	[19]
114  67    5     52     177    10     [] 	[] 	[25]
115  37    47    53     148    10     [] 	[] 	[6]
116  49    42    89     217    10     [] 	[] 	[13]
117  53    43    14     177    10     [] 	[] 	[14]
118  61    52    50     208    10     [] 	[] 	[3]
119  57    48    76     143    10     [] 	[] 	[23]
120  56    37    20     159    10     [] 	[] 	[6]
121  55    54    105    188    10     [] 	[] 	[26]
122  4     18    104    165    10     [] 	[] 	[35]
123  26    52    14     136    10     [] 	[] 	[9]
124  26    35    42     141    10     [] 	[] 	[15]
125  31    67    43     210    10     [] 	[] 	[3]
