C107.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
65   35    30    203    383    90     [] 	[] 	[10]
66   35    32    111    291    90     [] 	[] 	[10]
67   33    32    19     199    90     [] 	[] 	[20]
68   33    35    16     196    90     [] 	[] 	[10]
69   32    30    296    476    90     [] 	[] 	[10]
70   30    30    481    661    90     [] 	[] 	[10]
71   30    32    389    569    90     [] 	[] 	[30]
72   30    35    947    1127   90     [] 	[] 	[10]
73   28    30    573    753    90     [] 	[] 	[10]
74   28    35    944    1124   90     [] 	[] 	[10]
75   26    32    758    938    90     [] 	[] 	[10]
76   25    30    666    846    90     [] 	[] 	[10]
77   25    35    851    1031   90     [] 	[] 	[10]
78   44    5     227    407    90     [] 	[] 	[20]
79   42    10    132    312    90     [] 	[] 	[40]
80   42    15    37     217    90     [] 	[] 	[10]
81   40    5     321    501    90     [] 	[] 	[30]
82   40    15    35     215    90     [] 	[] 	[40]
83   38    5     413    593    90     [] 	[] 	[30]
84   38    15    606    786    90     [] 	[] 	[10]
85   35    5     506    686    90     [] 	[] 	[20]
86   50    30    481    661    90     [] 	[] 	[10]
87   50    35    200    380    90     [] 	[] 	[20]
88   50    40    105    285    90     [] 	[] 	[50]
89   48    30    573    753    90     [] 	[] 	[10]
90   48    40    13     193    90     [] 	[] 	[10]
91   47    35    761    941    90     [] 	[] 	[10]
92   47    40    12     192    90     [] 	[] 	[10]
93   45    30    666    846    90     [] 	[] 	[10]
94   45    35    853    1033   90     [] 	[] 	[10]
95   95    30    332    512    90     [] 	[] 	[30]
96   95    35    237    417    90     [] 	[] 	[20]
97   53    30    388    568    90     [] 	[] 	[10]
98   92    30    425    605    90     [] 	[] 	[10]
99   53    35    293    473    90     [] 	[] 	[50]
100  45    65    943    1123   90     [] 	[] 	[20]
101  90    35    142    322    90     [] 	[] 	[10]
102  88    30    519    699    90     [] 	[] 	[10]
103  88    35    50     230    90     [] 	[] 	[20]
104  87    30    610    790    90     [] 	[] 	[10]
105  85    25    705    885    90     [] 	[] 	[10]
106  85    35    47     227    90     [] 	[] 	[30]
107  75    55    305    485    90     [] 	[] 	[20]
108  72    55    212    392    90     [] 	[] 	[10]
109  70    58    401    581    90     [] 	[] 	[20]
110  68    60    494    674    90     [] 	[] 	[30]
111  66    55    116    296    90     [] 	[] 	[10]
112  65    55    25     205    90     [] 	[] 	[20]
113  65    60    587    767    90     [] 	[] 	[30]
114  63    58    680    860    90     [] 	[] 	[10]
115  60    55    20     200    90     [] 	[] 	[10]
116  60    60    773    953    90     [] 	[] 	[10]
117  67    85    315    495    90     [] 	[] 	[20]
118  65    85    407    587    90     [] 	[] 	[40]
119  65    82    221    401    90     [] 	[] 	[10]
120  62    80    128    308    90     [] 	[] 	[30]
121  60    80    36     216    90     [] 	[] 	[10]
122  60    85    502    682    90     [] 	[] 	[30]
123  58    75    30     210    90     [] 	[] 	[20]
124  55    80    692    872    90     [] 	[] 	[10]
125  55    85    597    777    90     [] 	[] 	[20]
