C204.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
95   95    30    0      3241   90     [] 	[] 	[30]
96   95    35    0      3242   90     [] 	[] 	[20]
97   53    30    0      3276   90     [] 	[] 	[10]
98   92    30    0      3244   90     [] 	[] 	[10]
99   53    35    213    373    90     [] 	[] 	[50]
100  45    65    0      3284   90     [] 	[] 	[20]
101  90    35    2131   2291   90     [] 	[] 	[10]
102  72    45    2900   3060   90     [] 	[] 	[10]
103  78    40    0      3260   90     [] 	[] 	[20]
104  87    30    2608   2768   90     [] 	[] 	[10]
105  85    25    0      3248   90     [] 	[] 	[10]
106  85    35    0      3252   90     [] 	[] 	[30]
107  75    55    0      3264   90     [] 	[] 	[20]
108  72    55    0      3267   90     [] 	[] 	[10]
109  70    58    1641   1801   90     [] 	[] 	[20]
110  86    46    0      3253   90     [] 	[] 	[30]
111  66    55    0      3273   90     [] 	[] 	[10]
112  64    46    3097   3257   90     [] 	[] 	[20]
113  65    60    0      3273   90     [] 	[] 	[30]
114  56    64    0      3278   90     [] 	[] 	[10]
115  60    55    0      3279   90     [] 	[] 	[10]
116  60    60    0      3277   90     [] 	[] 	[10]
117  67    85    694    854    90     [] 	[] 	[20]
118  42    58    0      3291   90     [] 	[] 	[40]
119  65    82    0      3259   90     [] 	[] 	[10]
120  62    80    0      3262   90     [] 	[] 	[30]
121  62    40    0      3275   90     [] 	[] 	[10]
122  60    85    0      3259   90     [] 	[] 	[30]
123  58    75    0      3269   90     [] 	[] 	[20]
124  55    80    407    567    90     [] 	[] 	[10]
125  55    85    502    662    90     [] 	[] 	[20]
