C104.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
64   0     45    0      1105   90     [] 	[] 	[20]
65   35    30    0      1125   90     [] 	[] 	[10]
66   35    32    0      1127   90     [] 	[] 	[10]
67   33    32    0      1126   90     [] 	[] 	[20]
68   33    35    0      1129   90     [] 	[] 	[10]
69   32    30    359    412    90     [] 	[] 	[10]
70   30    30    0      1123   90     [] 	[] 	[10]
71   30    32    0      1125   90     [] 	[] 	[30]
72   30    35    0      1127   90     [] 	[] 	[10]
73   28    30    0      1122   90     [] 	[] 	[10]
74   28    35    0      1126   90     [] 	[] 	[10]
75   26    32    0      1123   90     [] 	[] 	[10]
76   25    30    0      1121   90     [] 	[] 	[10]
77   25    35    0      1124   90     [] 	[] 	[10]
78   44    5     286    347    90     [] 	[] 	[20]
79   42    10    0      1105   90     [] 	[] 	[40]
80   42    15    95     158    90     [] 	[] 	[10]
81   40    5     0      1101   90     [] 	[] 	[30]
82   40    15    0      1111   90     [] 	[] 	[40]
83   38    5     471    534    90     [] 	[] 	[30]
84   38    15    0      1110   90     [] 	[] 	[10]
85   35    5     0      1100   90     [] 	[] 	[20]
86   50    30    0      1123   90     [] 	[] 	[10]
87   50    35    262    317    90     [] 	[] 	[20]
88   50    40    0      1131   90     [] 	[] 	[50]
89   48    30    0      1124   90     [] 	[] 	[10]
90   48    40    0      1133   90     [] 	[] 	[10]
91   47    35    0      1129   90     [] 	[] 	[10]
92   47    40    12     77     90     [] 	[] 	[10]
93   45    30    0      1125   90     [] 	[] 	[10]
94   45    35    916    969    90     [] 	[] 	[10]
95   95    30    0      1087   90     [] 	[] 	[30]
96   95    35    0      1088   90     [] 	[] 	[20]
97   53    30    0      1122   90     [] 	[] 	[10]
98   92    30    0      1090   90     [] 	[] 	[10]
99   53    35    353    412    90     [] 	[] 	[50]
100  45    65    0      1130   90     [] 	[] 	[20]
101  90    35    203    260    90     [] 	[] 	[10]
102  88    30    574    643    90     [] 	[] 	[10]
103  88    35    0      1095   90     [] 	[] 	[20]
104  87    30    668    731    90     [] 	[] 	[10]
105  85    25    0      1094   90     [] 	[] 	[10]
106  85    35    0      1098   90     [] 	[] 	[30]
107  75    55    0      1110   90     [] 	[] 	[20]
108  72    55    0      1113   90     [] 	[] 	[10]
109  70    58    458    523    90     [] 	[] 	[20]
110  68    60    0      1116   90     [] 	[] 	[30]
111  66    55    0      1119   90     [] 	[] 	[10]
112  65    55    85     144    90     [] 	[] 	[20]
113  65    60    0      1119   90     [] 	[] 	[30]
114  63    58    0      1121   90     [] 	[] 	[10]
115  60    55    0      1125   90     [] 	[] 	[10]
116  60    60    0      1123   90     [] 	[] 	[10]
117  67    85    368    441    90     [] 	[] 	[20]
118  65    85    0      1102   90     [] 	[] 	[40]
119  65    82    0      1105   90     [] 	[] 	[10]
120  62    80    0      1108   90     [] 	[] 	[30]
121  60    80    0      1109   90     [] 	[] 	[10]
122  60    85    0      1105   90     [] 	[] 	[30]
123  58    75    0      1115   90     [] 	[] 	[20]
124  55    80    743    820    90     [] 	[] 	[10]
125  55    85    647    726    90     [] 	[] 	[20]
